SEED,protected_att,target,model_name,method,anon_parameter,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,ASF,ALF,NCF
21,SEX,PINCP,XGBoost,k-anonymity,10,0.25412311766785767,0.19709719875673093,0.0140819587920753,0.16402443261134586,0.04445304776154724,0.7549113848002403,0.7546681901554559,0.7485237101103489,0.7609143827310211,0.7549660614690943,"[[12582  4216]
 [ 3943 12549]]",0.15210096842506715,3.0429158210754395,0.10263618
22,SEX,PINCP,XGBoost,k-anonymity,10,0.2470996098356668,0.186067888055359,0.016087544941067566,0.1601073045971539,0.05081304780222651,0.7524181435866627,0.7566434392346758,0.7479859894921191,0.7655036444019596,0.752344620654339,"[[12235  4317]
 [ 3925 12813]]",0.144266947501025,2.9285666942596436,0.099761285
23,SEX,PINCP,XGBoost,k-anonymity,10,0.24487090299312797,0.1823277327179178,0.013438288667262266,0.15695802757794874,0.05048024434663556,0.7540402523280264,0.756512430117759,0.7499557809091445,0.763184736305274,0.7540281499008172,"[[12382  4241]
 [ 3947 12720]]",0.14888143600222933,2.448792927119587,0.10053536
24,SEX,PINCP,XGBoost,k-anonymity,10,0.24346197463849006,0.1877024239379549,0.017350566355240238,0.15198024783975042,0.049259720187814104,0.7556924001201561,0.7573470179311991,0.75332383665717,0.7614134021237027,0.7556841392424664,"[[12465  4156]
 [ 3977 12692]]",0.14864781039152852,2.524681806564331,0.1015026
25,SEX,PINCP,XGBoost,k-anonymity,10,0.2433207522786961,0.18124678714508458,0.016790117741529498,0.14616887582303836,0.06009503905580149,0.7567437668969661,0.7577335008675881,0.7558340793792898,0.7596424929518325,0.75673923191427,"[[12528  4091]
 [ 4007 12664]]",0.14782544169210335,2.517247838470981,0.10188167
26,SEX,PINCP,XGBoost,k-anonymity,10,0.24622872407836932,0.18436508238893334,0.019275729359876426,0.1479041254891077,0.07395257349047057,0.7512766596575549,0.7534980649002679,0.7410552204719798,0.7663658935384243,0.7513953804581911,"[[12355  4422]
 [ 3858 12655]]",0.14215641009337687,3.498460292816162,0.09820663
27,SEX,PINCP,XGBoost,k-anonymity,10,0.26630845684772464,0.20711227165885027,0.017676735892594997,0.17360743830263003,0.048888544897839226,0.7532291979573446,0.7564266018323599,0.7481086153304791,0.7649316382825617,0.7532073624180354,"[[12319  4295]
 [ 3920 12756]]",0.15058785742833902,2.72005558013916,0.102783754
28,SEX,PINCP,XGBoost,k-anonymity,10,0.2536911714193089,0.1881918557786857,0.013110834787021242,0.16435271607021004,0.05312864041023824,0.7533493541604085,0.7559808612440191,0.74699007458742,0.7651907111057634,0.7533656939258119,"[[12360  4308]
 [ 3903 12719]]",0.15560696563100676,2.8086363133846266,0.10442129
29,SEX,PINCP,XGBoost,k-anonymity,10,0.23979198380303152,0.19269932478952223,0.022848626379990633,0.14404212419957235,0.061574516796032985,0.750105136677681,0.7503526093088858,0.7428843068512686,0.7579725960955499,0.7501758669927618,"[[12469  4327]
 [ 3992 12502]]",0.15020512128714014,2.8211042881011963,0.10175859
30,SEX,PINCP,XGBoost,k-anonymity,10,0.2526510169796703,0.19423951475475565,0.02003532750124659,0.1529361970251895,0.06295655363807462,0.7551216581556023,0.7566857688634193,0.7497486248299521,0.7637524853889257,0.7551464757262726,"[[12462  4231]
 [ 3921 12676]]",0.15018788076526565,2.405722385577664,0.102085344
31,SEX,PINCP,XGBoost,k-anonymity,10,0.2522088147282328,0.19770453161140444,0.01949100720968444,0.15791462607420684,0.05372012777634394,0.7547912285971763,0.7561755130081543,0.7462563376960264,0.7663619301325907,0.75487952823329,"[[12469  4304]
 [ 3859 12658]]",0.14727467068807423,2.8083773631473754,0.1004926
32,SEX,PINCP,XGBoost,k-anonymity,10,0.2233981161959505,0.16950799527094773,0.018417940978960323,0.13571451796324993,0.060705733978607235,0.7520276359267047,0.7548917723210309,0.7409652599673584,0.769351812624826,0.7521536900542868,"[[12323  4444]
 [ 3811 12712]]",0.14882817880236252,2.4405696392059326,0.10126223
33,SEX,PINCP,XGBoost,k-anonymity,10,0.2481717446332351,0.19317063900192277,0.02336214217072463,0.15188832475429428,0.060362400755212375,0.7555121658155602,0.7596065806184836,0.7468347078638634,0.7728228859907447,0.7555184035382827,"[[12292  4359]
 [ 3780 12859]]",0.15449335673298484,3.037623882293701,0.10341257
