SEED,protected_att,target,method,anon_parameter,fraction,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,ASF,ALF,NCF
8,RAC1P,PINCP,t-closeness,0.5,0.4,0.18442420357987033,0.1547659962201594,0.005452711437566982,0.12082691392979591,0.05689415367567385,0.7167467708020426,0.7241424705624222,0.6998600449552568,0.7501704726258845,0.7170388742601486,"[[45936 21231]
 [16487 49506]]",0.0050465623,1.068733400612083,0.0050053275
2,SEX,PINCP,t-closeness,0.5,0.5,0.17429684759786346,0.13268661174429053,0.026031537215130185,0.08491646375754741,0.11033612605040377,0.7188945629318113,0.7221859377041003,0.7120561064993151,0.7326081457121174,0.7189294069404577,"[[58844 24593]
 [22197 60816]]",0.01070742,1.6081608533859253,0.010131456
9,RAC1P,PINCP,t-closeness,0.5,0.4,0.1906828644835269,0.165198586335782,0.001389174159309614,0.12482955047828564,0.043648474699877315,0.7176028837488735,0.7173991462754764,0.7151526048455972,0.7196598465087526,0.7176107931318393,"[[47826 19011]
 [18593 47730]]",0.005016356,0.92212921269591,0.004978235
3,SEX,PINCP,t-closeness,0.5,0.5,0.1707089406484082,0.12833681689821552,0.026195443456798584,0.08293739156996832,0.11206596350573839,0.7169720636827877,0.7217694306638318,0.7096403312158129,0.7343203585978152,0.7169745647284642,"[[58235 25002]
 [22108 61105]]",0.010639423,1.620615005493164,0.010087015
10,RAC1P,PINCP,t-closeness,0.5,0.4,0.1441231240961121,0.12096269601622256,0.01097769118013825,0.07794981538319146,0.07366024983149966,0.7157855211775308,0.7182693882412494,0.7102330442975547,0.7264896772930565,0.7158132625375893,"[[47070 19683]
 [18163 48244]]",0.0051017413,1.0670950683167675,0.0050580697
4,SEX,PINCP,t-closeness,0.5,0.5,0.17689834951087807,0.1293711806413681,0.020373043119506495,0.09149947831578448,0.1063545715280152,0.7193391408831481,0.7219815273281279,0.7122660341466851,0.7319657294557741,0.7193927714041254,"[[59076 24504]
 [22212 60658]]",0.010720995,2.0218958854675293,0.010158079
11,RAC1P,PINCP,t-closeness,0.5,0.4,0.17425079065388205,0.14109343761275916,0.0029740525554329267,0.11629043965228872,0.05379274771735798,0.7152673475518173,0.7233713456052415,0.6987328569213639,0.7498109326315152,0.7155074410793526,"[[45672 21374]
 [16541 49573]]",0.0050349883,1.0818930797100335,0.004989595
12,RAC1P,PINCP,t-closeness,0.5,0.4,0.22238357055158137,0.18926148789834285,-0.0027562711198539924,0.1598932197096855,0.030509564519693,0.7172198858516071,0.7240441763830769,0.7073167239404353,0.7415819734886584,0.7172078049329779,"[[46106 20441]
 [17214 49399]]",0.0049969987,1.1662035511775288,0.004957814
5,SEX,PINCP,t-closeness,0.5,0.5,0.1741574055363353,0.13202172111545973,0.025929792789088024,0.085051880862686,0.11092110507734187,0.7182276960048063,0.7221290739215698,0.7122088606855287,0.7323295440890192,0.7182288820022181,"[[58606 24626]
 [22275 60943]]",0.012021989,2.516765594482422,0.011254186
13,RAC1P,PINCP,t-closeness,0.5,0.4,0.15422598125694625,0.12295639971032646,0.0042722466732184605,0.09155890788263044,0.06565339149999949,0.7164689095824572,0.7193500189553026,0.7105348174689419,0.7283866985804393,0.7164958773506414,"[[47019 19712]
 [18043 48386]]",0.004926119,0.8916258525546356,0.004885352
6,SEX,PINCP,t-closeness,0.5,0.5,0.18116819049511623,0.13641827153562347,0.024611440366882786,0.09289184787445998,0.11174611976616522,0.7165815560228297,0.7206348266366623,0.7090334910387582,0.7326221237552829,0.716615022356784,"[[58430 24969]
 [22206 60845]]",0.010921476,1.7488566735638948,0.010345328
14,RAC1P,PINCP,t-closeness,0.5,0.4,0.19904603542793914,0.167330151392576,-0.0038980187907659003,0.13503458874671806,0.03706756663236044,0.7181510964253529,0.7181024057925295,0.7164825611894663,0.7197295913758318,0.7181549278385857,"[[47826 18916]
 [18615 47803]]",0.0050185593,1.0395659269812099,0.004978174
15,RAC1P,PINCP,t-closeness,0.5,0.4,0.22597971083146257,0.1946510596834734,-0.0018993714051871446,0.16453342319813397,0.025919634622942445,0.7173100030039051,0.7249665733887642,0.7060598297896564,0.7449137400339334,0.7173012937613138,"[[45905 20654]
 [16989 49612]]",0.005087551,1.0150536570620619,0.005047119
8,SEX,PINCP,t-closeness,0.5,0.5,0.17326691440700537,0.12238512448114836,0.019029690586137793,0.09008510936235609,0.10636790224648673,0.7197777110243316,0.7232411456510001,0.7110937390614426,0.7358107863377884,0.719854019742923,"[[58862 24761]
 [21882 60945]]",0.011004077,1.3385751421615042,0.010463105
16,RAC1P,PINCP,t-closeness,0.5,0.4,0.15206374454175953,0.12569667440420662,0.0069352518316113665,0.08683013798216865,0.06812809445797341,0.7168594172424151,0.717950252478025,0.7112935979722218,0.724732676856159,0.7169026950033319,"[[47471 19477]
 [18226 47986]]",0.005250429,1.0650814604823111,0.005204047
17,RAC1P,PINCP,t-closeness,0.5,0.4,0.2220482442395763,0.19303744467328088,0.0004922215892573245,0.15657864900562038,0.030656887105777297,0.7206818864523881,0.7267999588664777,0.7097523886035635,0.7446866156902884,0.7207336921146723,"[[46492 20232]
 [16962 49474]]",0.0050654174,0.9517131814837678,0.0050263875
9,SEX,PINCP,t-closeness,0.5,0.5,0.4728458307290025,0.5503540468280733,0.07302425434185744,0.31333725722967554,0.06901746419823518,0.6684349654550916,0.6271341030855397,0.714426451573179,0.5588507989259353,0.668203711473615,"[[64849 18552]
 [36637 46412]]",0.0041809306,1.4591913223266602,0.0040880432
18,RAC1P,PINCP,t-closeness,0.5,0.4,0.19243781235111218,0.16604664610568942,0.0018066553337193758,0.1258315908619907,0.045429001203342034,0.7182487233403424,0.7191009553472493,0.7145641758176353,0.7236957111425902,0.7182668250632267,"[[47619 19183]
 [18335 48023]]",0.005120133,1.1953054666519165,0.0050805886
10,SEX,PINCP,t-closeness,0.5,0.5,0.1732191200107892,0.12355787674588925,0.01877947220272591,0.09125410513863952,0.10290361095679457,0.7198017422649444,0.7235306322060523,0.7125027728158967,0.7349052286794634,0.7198348798298525,"[[58783 24625]
 [22014 61028]]",0.010798586,1.6095593161866615,0.010231427
19,RAC1P,PINCP,t-closeness,0.5,0.4,0.21578519680114744,0.1822595922617921,0.001641243415021476,0.16045268537016652,0.03528362141564734,0.714343646740763,0.7291165202033869,0.6898075782892255,0.7731762573629362,0.7146687858883388,"[[43930 23020]
 [15018 51192]]",0.0050814496,0.9518220889403199,0.0050377557
11,SEX,PINCP,t-closeness,0.5,0.5,0.16937701633146662,0.12496825257271815,0.0246803952286917,0.08050159219809844,0.11413719692923519,0.7187503754881346,0.7220500397800814,0.7102508994066252,0.7342478324920907,0.7188265323443762,"[[58830 24806]
 [22008 60806]]",0.010674077,1.579282522201538,0.01008701
20,RAC1P,PINCP,t-closeness,0.5,0.4,0.2316005928519443,0.2012699693052784,-0.0012202513632402212,0.16703527378123545,0.026704252712229093,0.7193226194052268,0.726204516984477,0.7068134500755783,0.7466895647851042,0.7194041723205234,"[[46219 20560]
 [16815 49566]]",0.0049366355,0.9631184558656039,0.004888334
12,SEX,PINCP,t-closeness,0.5,0.5,0.17163647577249452,0.12170779760716821,0.020072993937332972,0.0895115089051472,0.10527541681936792,0.7188765395013518,0.7241287827424993,0.7119109720048687,0.7367732802265038,0.7188487562199236,"[[58244 24852]
 [21941 61413]]",0.01131043,1.4574602750427292,0.010734227
21,RAC1P,PINCP,t-closeness,0.5,0.4,0.21945482364120167,0.18860614345273763,-0.002200807508914049,0.1588406165338735,0.026382527057892013,0.7180684890357465,0.7241789728895746,0.7054175910684892,0.7439655823080987,0.7181981389833851,"[[46334 20581]
 [16961 49284]]",0.0050744265,0.9883065926474724,0.0050339703
22,RAC1P,PINCP,t-closeness,0.5,0.4,0.18768545204131865,0.16188368298427602,0.00081782777064765,0.12401091325180322,0.04192576069558518,0.7176179032742566,0.7173122030432428,0.7126404158699808,0.7220456471727812,0.717651430788871,"[[47851 19237]
 [18365 47707]]",0.005185324,1.0981279614627328,0.005144338
23,RAC1P,PINCP,t-closeness,0.5,0.4,0.19346631601087871,0.16494728273861636,-0.0015868182776168638,0.13102547599641703,0.0325591504510504,0.7202538299789727,0.7202811380685274,0.718753746553171,0.7218150349913462,0.7202569891287391,"[[47948 18767]
 [18484 47961]]",0.0049983608,1.0725239195797587,0.0049559926
14,SEX,PINCP,t-closeness,0.5,0.5,0.17599816287881043,0.13119450142960842,0.025772089511951424,0.08636109139421905,0.11301413373217073,0.7195073595674377,0.7239258724883807,0.7108863287963952,0.7374527142616196,0.7195544574136342,"[[58549 24895]
 [21793 61213]]",0.010817851,1.9287291391773538,0.010263745
24,RAC1P,PINCP,t-closeness,0.5,0.4,0.18312700574320728,0.15019186389668426,0.0016520460002512616,0.12755105453072785,0.04395034822029087,0.7154100330429558,0.7247450536041139,0.6997293089664651,0.751615770522922,0.7155200874686095,"[[45374 21409]
 [16487 49890]]",0.0050844303,0.9632052783735363,0.0050457558
15,SEX,PINCP,t-closeness,0.5,0.5,0.1720564205180879,0.1283079311287214,0.024731064484670107,0.08403359843640495,0.11207628799853087,0.7178011414839292,0.7216144135601258,0.7102905145257263,0.7333052276559865,0.7178392373447139,"[[58599 24831]
 [22141 60879]]",0.010851847,1.5210070001299911,0.010292623
25,RAC1P,PINCP,t-closeness,0.5,0.4,0.22753576673333065,0.1974924221420774,-0.0026205543751537386,0.16486288814047034,0.024078878877141552,0.7184139381195555,0.7238514677939638,0.7064937678805043,0.7420835661326125,0.7185401770785864,"[[46521 20416]
 [17080 49143]]",0.00513146,1.0958434336860483,0.005096678
16,SEX,PINCP,t-closeness,0.5,0.5,0.1767322455097442,0.12708356641202512,0.02045882901574858,0.09289837516104682,0.108210687527734,0.7177230399519375,0.7218950321698523,0.7088011716298208,0.7354817700481228,0.717789366535248,"[[58484 25053]
 [21932 60981]]",0.011746229,1.8439591827673927,0.011163019
26,RAC1P,PINCP,t-closeness,0.5,0.4,0.17943209801016086,0.14856497751016728,0.003743954978654762,0.12130690070911268,0.04961424674800763,0.7160633823971162,0.7244663717652546,0.6986085734364019,0.7523119068880447,0.7163383976599147,"[[45645 21444]
 [16365 49706]]",0.0052084206,0.9316534732287048,0.005169956
27,RAC1P,PINCP,t-closeness,0.5,0.4,0.1978115043075419,0.1784883711363835,0.004451213970928514,0.131224389693425,0.03611522036167203,0.7175878642234905,0.7172226065509671,0.7162746688294134,0.7181730566515074,0.717589389577514,"[[47863 18891]
 [18715 47691]]",0.0049903006,1.0981610888856623,0.004951032
28,RAC1P,PINCP,t-closeness,0.5,0.4,0.14934351399425544,0.11387104820141958,-0.00014696931361901644,0.09323131386432212,0.058999262789762086,0.7149594472814659,0.7178789635641977,0.7067734098293476,0.7293390926116112,0.7150384893660913,"[[46913 20035]
 [17921 48291]]",0.0054190354,1.110152794517679,0.005373589
29,RAC1P,PINCP,t-closeness,0.5,0.4,0.17829067618263156,0.14439035976302295,0.00294745250025763,0.1182364949467721,0.05585836085448859,0.7155527185340943,0.7236808509086134,0.7007431267836456,0.7481710536239535,0.7156917483030408,"[[45683 21182]
 [16695 49600]]",0.005198005,1.0870384512699405,0.0051577794
19,SEX,PINCP,t-closeness,0.5,0.5,0.17163272526351375,0.12244279005996184,0.0208708538284349,0.08812613476986075,0.10706053272614091,0.7193571643136077,0.7240114145943742,0.7108368040651066,0.7376836022152661,0.7193934260027044,"[[58465 24925]
 [21788 61272]]",0.011705928,2.3923414382240953,0.011119561
30,RAC1P,PINCP,t-closeness,0.5,0.4,0.18687140504477423,0.16238535912793428,0.00315925588621524,0.12047065144932151,0.046557605945529934,0.7184214478822469,0.7186897446862786,0.7148870115525836,0.7225331502964293,0.7184393406220374,"[[47769 19102]
 [18393 47896]]",0.0052565397,0.9172779418449121,0.005223251
31,RAC1P,PINCP,t-closeness,0.5,0.4,0.17615810496753898,0.13816877617005718,-0.00039345030916615453,0.12011258204257144,0.05058203873000944,0.7163412436167017,0.7248262497632335,0.7006225001408372,0.7507621261054601,0.7165048634652985,"[[45641 21257]
 [16515 49747]]",0.0051485496,1.0005157604642665,0.0051061152
32,RAC1P,PINCP,t-closeness,0.5,0.4,0.2118326563589633,0.17941508132423412,-0.0012587635444728518,0.1492681083280155,0.03650768507615032,0.7180009011715229,0.7242202360406279,0.7059042492268927,0.7435120259368168,0.7181020373531791,"[[46303 20542]
 [17009 49306]]",0.0051189857,0.9627139304135963,0.005074772
33,RAC1P,PINCP,t-closeness,0.5,0.4,0.22421797492566503,0.1999155521045528,0.001998812374781611,0.1596048018713898,0.030381193610445445,0.7157029137879243,0.7215926222817093,0.7041667264715592,0.7399028745513226,0.715802096922055,"[[46243 20611]
 [17246 49060]]",0.005167313,1.0956622865311485,0.005125486
23,SEX,PINCP,t-closeness,0.5,0.5,0.16208042974908138,0.11841927988202161,0.025660701856387358,0.07521508204918848,0.1126664001140425,0.718582156803845,0.7238545523144764,0.7109868093434782,0.7371966522172456,0.7185700710678032,"[[58215 24956]
 [21886 61393]]",0.010867937,1.7060427247347703,0.010319511
34,RAC1P,PINCP,t-closeness,0.5,0.4,0.25940261433848644,0.22560210597320707,-0.004395662652750598,0.2030451336329633,0.009535345965366204,0.7146139981976569,0.7284718054245619,0.694594705072829,0.7658228798918351,0.7146255325955158,"[[44181 22414]
 [15588 50977]]",0.0050798166,1.0270521061898403,0.0050424756
35,RAC1P,PINCP,t-closeness,0.5,0.4,0.15560022059536166,0.12407610321475926,0.004795819746824415,0.09242225897708875,0.06454758147900796,0.717850705917693,0.7216859883699396,0.7134884947197282,0.7300740385480051,0.7178245806093829,"[[46877 19561]
 [18010 48712]]",0.0049442374,0.9612910528078685,0.0049077664
24,SEX,PINCP,t-closeness,0.5,0.5,0.16776586602309101,0.12230079305120267,0.025168344540452026,0.08001572228572429,0.11380351849755577,0.7185461099429258,0.723828949385147,0.7109044801352493,0.7372320624437106,0.7185348770288886,"[[58209 24966]
 [21882 61393]]",0.0115435105,1.618610099023285,0.0109789
36,RAC1P,PINCP,t-closeness,0.5,0.4,0.22487952186318982,0.19471206915704364,-0.004172212503125494,0.1693019982679845,0.013309597834354703,0.7160183238209673,0.7223996300129936,0.7038350951979058,0.7419700214132763,0.7161215932994635,"[[46142 20704]
 [17111 49203]]",0.0051478604,1.0911428799653253,0.0051097726
25,SEX,PINCP,t-closeness,0.5,0.5,0.16716168876538734,0.12397591952218812,0.024429047641584267,0.08000320635927705,0.10974095442934473,0.7193691799339141,0.7229034305612405,0.7121352017858604,0.7340023129186142,0.7194065353034788,"[[58808 24630]
 [22081 60931]]",0.01045807,1.4931355592584725,0.009910117
37,RAC1P,PINCP,t-closeness,0.5,0.4,0.14607142755870384,0.11298849865239369,0.002316285531184459,0.08664731126119282,0.06335908894312858,0.7177981375788525,0.7193870693131413,0.7092603772473606,0.7298071241344828,0.7179016710325328,"[[47414 19745]
 [17833 48168]]",0.0050530806,0.9002121771206689,0.0050155204
26,SEX,PINCP,t-closeness,0.5,0.5,0.16950770950252397,0.12755808708945549,0.02768852276062872,0.07961258588408043,0.11680846467528017,0.7171823370381496,0.7216094904108293,0.7068985493812856,0.7369457295051275,0.7172853341229991,"[[58364 25297]
 [21778 61011]]",0.0124836285,1.9108415842056274,0.011926665
38,RAC1P,PINCP,t-closeness,0.5,0.4,0.22929758362526864,0.20223026388241616,0.00012223443798353717,0.1671496489998545,0.019942914259328592,0.7194202463202163,0.7262375802338872,0.7073003639477627,0.7462167412025116,0.7194880916457659,"[[46241 20508]
 [16854 49557]]",0.0050717234,0.9867681483831278,0.005034483
27,SEX,PINCP,t-closeness,0.5,0.5,0.16739265876111054,0.12170320328324657,0.025139675505995163,0.08073232815527692,0.11365398263984738,0.7182577350555722,0.7234612164026843,0.707474598359994,0.7401870286576169,0.7183495717622514,"[[58211 25364]
 [21532 61343]]",0.010562538,1.559472170003709,0.010016041
39,RAC1P,PINCP,t-closeness,0.5,0.4,0.22645847383380335,0.1972624040537153,-0.002733458010459433,0.16648402220483366,0.01781614698330347,0.7189546410333434,0.7246007800426815,0.7062848781327556,0.7438919359956484,0.7191024545529103,"[[46503 20474]
 [16950 49233]]",0.005206922,1.1366410672627074,0.005163833
28,SEX,PINCP,t-closeness,0.5,0.5,0.16750158268346,0.12320849302439363,0.025751570224414766,0.07923147830660704,0.1116379023896863,0.7206848903574647,0.7255619569323762,0.7124573972316895,0.7391576263440214,0.7207024086776288,"[[58500 24804]
 [21688 61458]]",0.010412898,1.6120463174235924,0.009868846
0,RAC1P,PINCP,t-closeness,0.5,0.5,0.19709222374992902,0.16941733306610973,-0.002091314835525049,0.13335576948922132,0.03665747777621897,0.7165214779212977,0.7156964938813137,0.7144953863551604,0.7169016464680604,0.7165232103832778,"[[59874 23732]
 [23453 59391]]",0.0038217015,1.4755866230629004,0.003790373
1,RAC1P,PINCP,t-closeness,0.5,0.5,0.1915939343852352,0.1661779898402861,-0.00040915561670884504,0.12902564298933192,0.037089023878435046,0.7163292279963953,0.7152944013988966,0.7125831951752806,0.7180263173823042,0.7163417371055696,"[[59919 23924]
 [23293 59314]]",0.0038594927,1.0923778669203916,0.003830179
30,SEX,PINCP,t-closeness,0.5,0.5,0.1751504089126818,0.12566427319811702,0.02422938368486871,0.08584437901808151,0.11643484455484543,0.7199939921898468,0.7248717540038135,0.7096278317152104,0.740784980876196,0.7200795753619333,"[[58446 25123]
 [21484 61397]]",0.010594515,1.704847812652588,0.010050955
2,RAC1P,PINCP,t-closeness,0.5,0.5,0.18352967528317604,0.1581661622759024,0.0031721565291829013,0.11609434754546066,0.04996221378908494,0.7188044457795134,0.7186743041238662,0.7171785028790787,0.7201763579198439,0.718807931587653,"[[59861 23576]
 [23229 59784]]",0.0038431478,1.0957236523425804,0.0038124989
31,SEX,PINCP,t-closeness,0.5,0.5,0.1699486062951659,0.11978239046760064,0.021828895548735794,0.08644368136345582,0.11118864044236543,0.7170321417843196,0.7232537369559086,0.7090798069057687,0.7380058756520175,0.7169892119816886,"[[57804 25251]
 [21849 61546]]",0.0112961,1.7359639510731448,0.010731967
3,RAC1P,PINCP,t-closeness,0.5,0.5,0.19220587434010944,0.1678656599281978,0.0023396403735963522,0.1263007688618832,0.04243712339828831,0.7168338840492641,0.7172602443896556,0.7160789574549636,0.718445435208441,0.7168341163812066,"[[59533 23704]
 [23429 59784]]",0.003789442,1.098705288993635,0.0037597795
4,RAC1P,PINCP,t-closeness,0.5,0.5,0.18672637678883947,0.16006514611379186,0.0004555081895670776,0.12400352011681953,0.03812443378850372,0.7194052267948333,0.7193833102014576,0.716383261335216,0.7224085917702425,0.7194179833701655,"[[59879 23701]
 [23004 59866]]",0.003736491,1.0603386756193802,0.003709993
5,RAC1P,PINCP,t-closeness,0.5,0.5,0.1953498861254428,0.1659910822742775,-0.002601727434055068,0.13378423985107027,0.03160990592308177,0.7184559927906278,0.7188360581970901,0.7178067747462765,0.71986829772405,0.7184561115686763,"[[59681 23551]
 [23312 59906]]",0.00375881,1.0905233212922152,0.0037283478
